time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.517931573978,-0.753504766237,15.1732123876,6.13647042378,6.18225932882,0.0,0.976077437229,-1.27002896044,4.17716870335,-0.105259044654,-0.011566521242,0.0,460.2584871281367,460.24937847967504,461.71711226642014,460.25000022711856
2.1000000000000014,0.578157298501,-0.832154989015,15.4225026189,6.13034398269,6.18143753711,0.0,1.03150453354,-1.35217341763,4.13250473198,-0.0964547647186,-0.0183385584882,0.0,412.5424145702485,411.9440422173659,409.5819740581108,410.35430064216047
2.1600000000000015,0.641882448476,-0.916078847217,15.6706635611,6.12431589152,6.18095002417,0.0,1.09270741499,-1.44580750415,4.13931591892,-0.110021515019,0.00696565440828,0.0,426.8294079931899,428.98380577566354,429.789640705752,428.62888437835176
2.2200000000000015,0.709621661038,-1.00626380792,15.9224932937,6.11812599759,6.18145427468,0.0,1.16514448252,-1.56095454997,4.25435366427,-0.092129340924,0.0111363236181,0.0,463.99075781945953,464.31798044640215,462.2885529683135,463.6874123127722
2.2800000000000016,0.781604995035,-1.10334858383,16.1803646211,6.11253196844,6.1822884615,0.0,1.23415873588,-1.67571089158,4.34081461514,-0.0955379217918,0.0189303315288,0.0,456.31768210311543,456.9393856984956,455.6431262509572,455.36338988109003
2.3400000000000016,0.857357625398,-1.20684747714,16.4400003938,6.1072942725,6.18321185503,0.0,1.29082148904,-1.77473550377,4.31363588715,-0.0745052181494,0.00715359384191,0.0,420.73663640755444,419.71556797558566,419.33565943719316,421.1519721935791
2.4000000000000017,0.937033059462,-1.31732728838,16.7033015578,6.10294650694,6.18371436117,0.0,1.36488024214,-1.90831016135,4.46225182686,-0.068664282678,0.0107126207187,0.0,475.6300831880843,475.9024826562892,476.83644975702384,477.2788109438718
2.4600000000000017,1.02053220952,-1.43483353879,16.9695463222,6.09928282258,6.18402080709,0.0,1.41837133222,-2.00892937135,4.41260381304,-0.049063360565,-0.0095123494846,0.0,415.45960448882846,413.6821978679156,413.6230631537274,415.34283342616544
2.520000000000002,1.10731852645,-1.55859475283,17.2336229329,6.0965544133,6.18347757642,0.0,1.47453013448,-2.11672122152,4.38986488521,-0.0391197996359,-0.00815224154192,0.0,423.45630409257296,423.5734222324372,423.35120952894454,424.2047098765438
2.580000000000002,1.19788099118,-1.68962329007,17.5002655743,6.0945107066,6.18266595814,0.0,1.54420245774,-2.25106119696,4.49757860594,-0.0254946887934,-0.0273460218102,0.0,467.2981974665467,465.7995193124023,464.556013253128,465.62282842323833
2.640000000000002,1.29250776989,-1.8285146144,17.7720636808,6.09329463805,6.18108443572,0.0,1.61011878625,-2.37875751386,4.56189263369,-0.0114570293498,-0.0244540437772,0.0,453.6237656157659,453.85583770147605,452.98992194452046,454.1175011775715
2.700000000000002,1.39110324503,-1.97507695479,18.0475875663,6.09252624414,6.17921144359,0.0,1.67649115029,-2.50670929974,4.6217945998,-0.0156522484366,-0.0503085250289,0.0,453.69447780821366,451.6131211611005,453.9578716865639,453.6211866031941
2.760000000000002,1.49351979684,-2.12898327386,18.3248243189,6.09187531796,6.17599749809,0.0,1.73763476615,-2.62360873562,4.61924126516,-0.0026505807666,-0.0610365329462,0.0,434.19279866024885,433.28967821649616,433.75159091724134,434.84238992572745
2.820000000000002,1.59955968322,-2.28974919775,18.6009816407,6.09161827029,6.17233197411,0.0,1.79731591955,-2.73534506454,4.58595512082,-0.0077697854078,-0.06120331436,0.0,424.07525226628564,424.058066170111,424.4716264324532,424.0320892698601
2.880000000000002,1.70967042262,-2.45797516305,18.8789224977,6.09097084448,6.1691971056,0.0,1.87329942408,-2.87220603403,4.67809894481,-0.0176442496135,-0.0386000949516,0.0,464.1829717239258,465.95183434251317,464.90805180085846,464.1337309659305
2.940000000000002,1.82441128459,-2.63446921218,19.1625085959,6.08960402781,6.16649595828,0.0,1.95155235897,-3.01101004677,4.77408852495,-0.0357969638121,-0.0626868111556,0.0,468.17026756377,466.29089508867355,468.09889962487415,466.68388025877664
3.000000000000002,1.9434643899,-2.81861993834,19.4481749123,6.08690208279,6.1626691693,0.0,2.0171757626,-3.12760393554,4.74796518267,-0.0791694903441,-0.0660595477414,0.0,429.31513007609607,429.02568026571277,432.03356901883785,428.35849811913596
3.0600000000000023,2.06705726053,-3.01070535796,19.7366030608,6.0821996611,6.1586951606,0.0,2.10288692034,-3.27565055239,4.86534204571,-0.0768287025468,-0.0665834554004,0.0,476.55293951426063,476.5099507283464,474.89113434297036,475.0662116301964
3.1200000000000023,2.19580973391,-3.21168602481,20.0315432298,6.0770936376,6.15507543068,0.0,2.18913470934,-3.42411597518,4.96508601864,-0.111846144519,-0.0500911351002,0.0,471.8792081777286,473.1483947278095,473.58410020085097,470.8763893075572
3.1800000000000024,2.32932674161,-3.42094387291,20.3288182253,6.07068497342,6.15220424672,0.0,2.26163196066,-3.55173929481,4.94374149726,-0.0982819652799,-0.0437169376031,0.0,436.39576580657973,436.9261682199892,434.4567807688187,435.5824164737766
3.2400000000000024,2.46753317778,-3.63845870501,20.6269739385,6.06494683594,6.14931544146,0.0,2.3454082418,-3.69927694129,4.99406127795,-0.0908117535601,-0.0589321364675,0.0,460.2429461544511,459.0355089968686,459.5375844613016,460.12198465926195
3.3000000000000025,2.6101131632,-3.86381914188,20.9230230672,6.05943081754,6.14662834147,0.0,2.40748447684,-3.81329118979,4.87442468319,-0.0942757145095,-0.0257008699993,0.0,402.308520958124,405.30523734219736,404.9532370280364,404.63341902991317
3.3600000000000025,2.75683396999,-4.09674997124,21.2146233546,6.05391165264,6.145142275,0.0,2.48327551024,-3.95160972563,4.84528318228,-0.0877633991618,-0.0229642281043,0.0,435.00047435989865,435.22951876818894,435.0166064680121,435.55435902979093
3.4200000000000026,2.90796790532,-4.33784730572,21.5033885465,6.0483555734,6.14341089086,0.0,2.55460394814,-4.08551377079,4.78010312216,-0.104643217821,-0.0445048487353,0.0,424.1941849058839,422.3395929677246,424.8113541375155,423.35327995606985
3.4800000000000026,3.0633425427,-4.58699025676,21.7877806218,6.04197407128,6.14061268616,0.0,2.62473287023,-4.21986633874,4.69952090442,-0.110027141275,-0.0512817845827,0.0,419.5192146883351,418.92877964414737,418.4370479777055,417.9572718654392
3.5400000000000027,3.22280745218,-4.84406022268,22.0662592857,6.03550248572,6.1375340257,0.0,2.69098076716,-4.34977763422,4.58314606925,-0.1038468951,-0.0513694963642,0.0,406.6411345023193,406.6313231072327,405.7951772167983,406.3382534687735
3.6000000000000028,3.38699025086,-5.11022507783,22.3423699592,6.02894428382,6.13388625432,0.0,2.78195598841,-4.52296671661,4.619730724,-0.123386303476,-0.0969401509212,0.0,458.9598697675631,455.3246261449621,459.7410061653761,458.17953833198266
3.660000000000003,3.55617411718,-5.3860496532,22.6172298364,6.02137429775,6.12779036757,0.0,2.85793450029,-4.671875542,4.54195015157,-0.132397084644,-0.113074502333,0.0,422.7466881023689,421.3441069881356,422.11048674032827,421.3164754953987
3.720000000000003,3.73085430143,-5.67234384924,22.8925248935,6.01384418425,6.12077686996,0.0,2.96526996838,-4.87191015292,4.63319570527,-0.114417671149,-0.125885448351,0.0,478.80321351615055,477.8160994419026,476.880903068432,478.239198783473
3.780000000000003,3.91142733417,-5.96969652471,23.1691746883,6.00712225687,6.11309956564,0.0,3.05439487877,-5.04046963431,4.58786864204,-0.107647127596,-0.132448693415,0.0,436.9210598754709,436.3580889028612,436.6400926551687,437.19329079959925
3.840000000000003,4.09691569657,-6.27642198798,23.4399451248,6.00154601657,6.10591378773,0.0,3.12907955698,-5.18435825057,4.43783132492,-0.0733422570345,-0.102091492292,0.0,399.7063806634138,402.4488209404049,399.68781207859604,402.79391765492005
3.900000000000003,4.28840816323,-6.59410902135,23.7093132774,5.99682767754,6.10038146063,0.0,3.25437461483,-5.40556125684,4.53972025449,-0.0921828357546,-0.0774893487157,0.0,484.36974843775397,486.2100802150039,486.3484083938435,484.93043129227397
3.960000000000003,4.48690429682,-6.92426614027,23.9815321556,5.99176000496,6.09571536022,0.0,3.36243144831,-5.60019462049,4.53343526843,-0.0723159231271,-0.0783319030458,0.0,454.5773964456554,454.50519820579115,452.9706185015347,454.55993836998965
4.020000000000002,4.69215756812,-7.26653247321,24.2543158843,5.98782180465,6.09064572019,0.0,3.47961119398,-5.80908614301,4.5583688934,-0.0548314924184,-0.10114499199,0.0,466.64547722935816,464.8550980247673,465.5817148001896,466.9448989973779
4.080000000000001,4.90395092012,-7.62058466154,24.5256942393,5.98409323255,6.08452020868,0.0,3.58057275748,-5.993125185,4.48713312568,-0.083702438908,-0.104054551511,0.0,436.7863652654867,436.53434111183265,437.15398280234876,434.73776752860493
4.14,5.12196592527,-7.98590182923,24.7930897185,5.98013836437,6.07863053614,0.0,3.68697990206,-6.18463740589,4.42546824548,-0.0436926414848,-0.0884197903784,0.0,439.1610985438151,440.4478476666092,439.9377772905244,443.2350996244131
4.199999999999998,5.34614042652,-8.36238204021,25.0553156034,5.97724920906,6.07382034364,0.0,3.78582307407,-6.36522193207,4.31518913726,-0.0590289978596,-0.0673710348495,0.0,424.33841890871724,426.13626810599413,425.4822599328892,424.16527019943305
4.259999999999997,5.57686381926,-8.75060228351,25.3133913623,5.9738653797,6.07025608406,0.0,3.9051066013,-6.57592085827,4.28659729854,-0.0515959196612,-0.046951582499,0.0,451.9782271615256,453.61877390446756,454.03219308265034,454.6261914711783
4.319999999999996,5.81420545121,-9.15076966458,25.5671391093,5.97061758921,6.06730531066,0.0,4.00641913287,-6.7635897279,4.17146757903,-0.0597495659022,-0.0540542549754,0.0,425.8093940682855,425.1995441346615,425.8230001743259,425.12262391712204
4.379999999999995,6.05836707519,-9.56331821441,25.8170145178,5.96686633523,6.06422778348,0.0,4.13236206084,-6.98852121693,4.15682694007,-0.0687333644521,-0.046274146002,0.0,461.0249008684117,461.63777220912607,459.6740643628212,458.95870486170446
4.439999999999993,6.30958061486,-9.98875041169,26.063650298,5.96343132809,6.06243782591,0.0,4.2414617909,-7.19318532377,4.06396219186,-0.040795936431,-0.00871225471505,0.0,435.2237013304632,438.3564870123173,433.795151110978,436.13283004228373
4.499999999999992,6.5678471,-10.4273048493,26.306803039,5.96092268919,6.06210654415,0.0,4.36721949647,-7.4257903565,4.04039290908,-0.0439208734488,0.000198945616548,0.0,459.6149466149869,460.32093241677484,460.4197301546491,460.1714945230238
4.559999999999991,6.83287286316,-10.8788718152,26.5452630293,5.9586528086,6.06210886557,0.0,4.4668808191,-7.62714212828,3.90820362778,-0.0278163003174,-0.000283791173163,0.0,424.69637274976765,424.65495280095905,423.6555908979362,425.0376189873817
4.6199999999999894,7.10431746113,-11.3433103813,26.7777088401,5.95706194692,6.06189538089,0.0,4.5810969215,-7.85471777396,3.8395447097,-0.0240302912139,-0.0110780552807,0.0,448.3268102526648,447.4487426150121,445.5876463636853,445.8969788154489
4.679999999999988,7.38323503987,-11.8224484434,27.0086860939,5.95607387668,6.06122819804,0.0,4.71590562931,-8.1169520691,3.85868331482,-0.00451680383849,-0.0112031626334,0.0,476.6680556537886,476.65862684331944,476.0786610939276,477.5698162227447
4.739999999999987,7.66986467189,-12.3169347696,27.2392432351,5.95601223613,6.06028518331,0.0,4.83824686553,-8.36639512499,3.82590170121,0.0051701287958,-0.0267609455561,0.0,462.9738257734452,461.747875093299,461.3266458181835,462.09112791713466
4.799999999999986,7.96285804022,-12.8251390975,27.4637420798,5.95593360465,6.05854498878,0.0,4.92827925326,-8.5745170966,3.65756876211,-0.019236791071,-0.0339133348654,0.0,416.64112162472395,416.0148075589347,417.8681375458506,415.73442450314667
4.859999999999984,8.26232763394,-13.3474768273,27.6825394974,5.95489441864,6.05657713243,0.0,5.05395373316,-8.83728537454,3.63479770809,-0.0137379096111,-0.0306550416135,0.0,466.72906854138245,466.98300971112633,466.0295865251808,466.4594051381484
4.919999999999983,8.56928854901,-13.885650947,27.8996711922,5.9538396782,6.05493012966,0.0,5.17796850787,-9.10244127958,3.60209391845,-0.0266500125891,-0.0217080199119,0.0,465.3047376534491,466.004665873628,465.27792538993384,464.2657273409291
4.979999999999982,8.8835648459,-14.4397225068,28.1142673819,5.95207691634,6.05417950749,0.0,5.29773917564,-9.36731691833,3.5503401313,-0.0354880019657,0.0014250260451,0.0,460.59287730774656,462.419361718639,460.4830044498157,459.782902666925
5.0399999999999805,9.20460377328,-15.0093043875,28.3240587513,5.94958533959,6.0539174114,0.0,5.40337943986,-9.61963402933,3.44225869241,-0.0577158953374,-0.0196604425978,0.0,444.54597439444046,442.8143680317746,444.3241232599508,442.49646356338525
